chainage,component,mean_relevance,sum_relevance,share_relevance,AdvanceRate,Torque,Thrust,Penetration,ShieldPressure
99.0,cutterhead,0.7341363430023193,46.98472595214844,0.17682614066081181,1.0006201267242432,-1.4863934516906738,-1.112182378768921,1.3240793943405151,0.8775686621665955
99.0,front_shield,0.761422872543335,73.09659576416016,0.2750976761593489,1.0006201267242432,-1.4863934516906738,-1.112182378768921,1.3240793943405151,0.8775686621665955
99.0,middle_shield,0.7541570067405701,72.3990707397461,0.2724725537268568,1.0006201267242432,-1.4863934516906738,-1.112182378768921,1.3240793943405151,0.8775686621665955
99.0,tail_shield,0.7628231644630432,73.23102569580078,0.2756036007022635,1.0006201267242432,-1.4863934516906738,-1.112182378768921,1.3240793943405151,0.8775686621665955
100.0,cutterhead,0.733008861541748,46.912567138671875,0.17676343613532894,0.7935767769813538,-1.545295238494873,-1.014809250831604,1.2309750318527222,1.1947835683822632
100.0,front_shield,0.7600120902061462,72.9611587524414,0.27491279868300744,0.7935767769813538,-1.545295238494873,-1.014809250831604,1.2309750318527222,1.1947835683822632
100.0,middle_shield,0.7533338069915771,72.3200454711914,0.2724971264344443,0.7935767769813538,-1.545295238494873,-1.014809250831604,1.2309750318527222,1.1947835683822632
100.0,tail_shield,0.7625381350517273,73.20365905761719,0.2758265237213331,0.7935767769813538,-1.545295238494873,-1.014809250831604,1.2309750318527222,1.1947835683822632
101.0,cutterhead,0.7319926023483276,46.84752655029297,0.1767614603004679,0.7355649471282959,-1.5213758945465088,-1.0220917463302612,1.1287723779678345,1.6685805320739746
101.0,front_shield,0.7586765289306641,72.83294677734375,0.2748076361412304,0.7355649471282959,-1.5213758945465088,-1.0220917463302612,1.1287723779678345,1.6685805320739746
101.0,middle_shield,0.7523176074028015,72.22248840332031,0.27250430186531743,0.7355649471282959,-1.5213758945465088,-1.0220917463302612,1.1287723779678345,1.6685805320739746
101.0,tail_shield,0.7617661356925964,73.12954711914062,0.275926745588457,0.7355649471282959,-1.5213758945465088,-1.0220917463302612,1.1287723779678345,1.6685805320739746
102.0,cutterhead,0.7311131954193115,46.79124450683594,0.17681173575306275,0.6385147571563721,-1.6195369958877563,-0.8876234292984009,1.052087664604187,1.9736043214797974
102.0,front_shield,0.757448673248291,72.71507263183594,0.2747710248562982,0.6385147571563721,-1.6195369958877563,-0.8876234292984009,1.052087664604187,1.9736043214797974
102.0,middle_shield,0.751170814037323,72.11239624023438,0.2724936701926303,0.6385147571563721,-1.6195369958877563,-0.8876234292984009,1.052087664604187,1.9736043214797974
102.0,tail_shield,0.7606257796287537,73.02007293701172,0.2759235403307576,0.6385147571563721,-1.6195369958877563,-0.8876234292984009,1.052087664604187,1.9736043214797974
103.0,cutterhead,0.7303794026374817,46.74428176879883,0.1769034965279768,0.4304000735282898,-1.5821765661239624,-0.9342052936553955,1.0931259393692017,2.207648754119873
103.0,front_shield,0.7563579082489014,72.61035919189453,0.27479353493398506,0.4304000735282898,-1.5821765661239624,-0.9342052936553955,1.0931259393692017,2.207648754119873
103.0,middle_shield,0.7499533295631409,71.99552154541016,0.2724666849890423,0.4304000735282898,-1.5821765661239624,-0.9342052936553955,1.0931259393692017,2.207648754119873
103.0,tail_shield,0.7592280507087708,72.88589477539062,0.27583629794785325,0.4304000735282898,-1.5821765661239624,-0.9342052936553955,1.0931259393692017,2.207648754119873
104.0,cutterhead,0.729792594909668,46.70672607421875,0.17702402597632944,0.38723278045654297,-1.5161117315292358,-0.8320788741111755,1.06489896774292,2.305034875869751
104.0,front_shield,0.7554176449775696,72.52009582519531,0.2748597558896662,0.38723278045654297,-1.5161117315292358,-0.8320788741111755,1.06489896774292,2.305034875869751
104.0,middle_shield,0.7487273812294006,71.8778305053711,0.2724254942272326,0.38723278045654297,-1.5161117315292358,-0.8320788741111755,1.06489896774292,2.305034875869751
104.0,tail_shield,0.7577013969421387,72.73933410644531,0.27569069495256127,0.38723278045654297,-1.5161117315292358,-0.8320788741111755,1.06489896774292,2.305034875869751
105.0,cutterhead,0.7292906641960144,46.67460250854492,0.17715221518161015,0.42137372493743896,-1.4447788000106812,-0.7177419066429138,0.9930436015129089,2.2513489723205566
105.0,front_shield,0.7546217441558838,72.44368743896484,0.27495809318113235,0.42137372493743896,-1.4447788000106812,-0.7177419066429138,0.9930436015129089,2.2513489723205566
105.0,middle_shield,0.7475221753120422,71.76213073730469,0.27237126280697194,0.42137372493743896,-1.4447788000106812,-0.7177419066429138,0.9930436015129089,2.2513489723205566
105.0,tail_shield,0.7561594843864441,72.59130859375,0.2755183853565841,0.42137372493743896,-1.4447788000106812,-0.7177419066429138,0.9930436015129089,2.2513489723205566
106.0,cutterhead,0.7288051247596741,46.64352798461914,0.17727023758452695,0.5029571056365967,-1.369635820388794,-0.9207778573036194,1.0220447778701782,2.3519530296325684
106.0,front_shield,0.7539345622062683,72.37771606445312,0.2750738521923537,0.5029571056365967,-1.369635820388794,-0.9207778573036194,1.0220447778701782,2.3519530296325684
106.0,middle_shield,0.7463598251342773,71.65054321289062,0.272310208237205,0.5029571056365967,-1.369635820388794,-0.9207778573036194,1.0220447778701782,2.3519530296325684
106.0,tail_shield,0.7546797394752502,72.44925689697266,0.2753457454415503,0.5029571056365967,-1.369635820388794,-0.9207778573036194,1.0220447778701782,2.3519530296325684
107.0,cutterhead,0.7282435894012451,46.60758972167969,0.17736044617063584,0.46562108397483826,-1.2610424757003784,-0.8273836374282837,0.9890405535697937,2.3594810962677
107.0,front_shield,0.7532918453216553,72.3160171508789,0.2751912541230849,0.46562108397483826,-1.2610424757003784,-0.8273836374282837,0.9890405535697937,2.3594810962677
107.0,middle_shield,0.745251476764679,71.54414367675781,0.2722539680592721,0.46562108397483826,-1.2610424757003784,-0.8273836374282837,0.9890405535697937,2.3594810962677
107.0,tail_shield,0.7533003687858582,72.31683349609375,0.2751943606418386,0.46562108397483826,-1.2610424757003784,-0.8273836374282837,0.9890405535697937,2.3594810962677
108.0,cutterhead,0.727583646774292,46.56535339355469,0.1774198330630537,0.6329846978187561,-1.2161232233047485,-0.8890542984008789,1.1083186864852905,2.096405506134033
108.0,front_shield,0.7526480555534363,72.25421142578125,0.2752976020802427,0.6329846978187561,-1.2161232233047485,-0.8890542984008789,1.1083186864852905,2.096405506134033
108.0,middle_shield,0.744212806224823,71.44442749023438,0.27221222378519133,0.6329846978187561,-1.2161232233047485,-0.8890542984008789,1.1083186864852905,2.096405506134033
108.0,tail_shield,0.7520267963409424,72.19457244873047,0.27507037010236046,0.6329846978187561,-1.2161232233047485,-0.8890542984008789,1.1083186864852905,2.096405506134033
109.0,cutterhead,0.7268211841583252,46.51655578613281,0.177451383056345,0.6373788118362427,-1.0806090831756592,-0.9471520185470581,1.2110977172851562,1.9450862407684326
109.0,front_shield,0.7519526481628418,72.18745422363281,0.27538074078818603,0.6373788118362427,-1.0806090831756592,-0.9471520185470581,1.2110977172851562,1.9450862407684326
109.0,middle_shield,0.743238627910614,71.35090637207031,0.2721894775756841,0.6373788118362427,-1.0806090831756592,-0.9471520185470581,1.2110977172851562,1.9450862407684326
109.0,tail_shield,0.7508541941642761,72.08200073242188,0.2749784567508739,0.6373788118362427,-1.0806090831756592,-0.9471520185470581,1.2110977172851562,1.9450862407684326
